Datetime,Open,High,Low,Close,Volume
2025-01-02 10:53:00,191.54,191.54,190.94,191.18,46045.0
2025-01-02 10:54:00,191.25,191.56,191.21,191.5,26874.0
2025-01-02 10:55:00,191.51,191.56,191.29,191.335,43229.0
2025-01-02 10:56:00,191.33,191.49,191.32,191.43,26854.0
2025-01-02 10:57:00,191.43,191.51,191.34,191.34,28239.0
2025-01-02 10:58:00,191.38,191.49,191.27,191.31,23780.0
2025-01-02 10:59:00,191.36,191.38,191.17,191.32,29798.0
2025-01-02 11:00:00,191.31,191.45,191.24,191.25,23149.0
2025-01-02 11:01:00,191.25,191.35,191.17,191.325,38218.0
2025-01-02 11:02:00,191.325,191.4,190.99,191.06,43001.0
2025-01-02 11:03:00,191.07,191.13,190.93,190.94,36194.0
2025-01-02 11:04:00,190.98,190.98,190.58,190.73,31391.0
2025-01-02 11:05:00,190.75,190.89,190.72,190.86,23176.0
2025-01-02 11:06:00,190.84,191.02,190.79,190.95,33493.0
2025-01-02 11:07:00,190.95,190.985,190.72,190.792,28585.0
2025-01-02 11:08:00,190.82,190.89,190.72,190.72,36290.0
2025-01-02 11:09:00,190.76,191.04,190.76,191.006,32357.0
2025-01-02 11:10:00,191.005,191.005,190.7,190.825,19510.0
2025-01-02 11:11:00,190.81,191.12,190.795,191.1,38859.0
2025-01-02 11:12:00,191.1,191.16,190.89,190.925,41138.0
2025-01-02 11:13:00,190.91,191.05,190.89,191.05,51375.0
2025-01-02 11:14:00,191.0668,191.475,191.06,191.29,34461.0
2025-01-02 11:15:00,191.33,191.35,191.12,191.1439,18124.0
2025-01-02 11:16:00,191.13,191.425,191.05,191.27,36373.0
2025-01-02 11:17:00,191.3,191.43,191.26,191.33,23307.0
2025-01-02 11:18:00,191.34,191.38,191.26,191.3652,19687.0
2025-01-02 11:19:00,191.4,191.56,191.21,191.49,30405.0
2025-01-02 11:20:00,191.53,191.575,191.1901,191.21,24818.0
2025-01-02 11:21:00,191.23,191.23,191.04,191.095,23988.0
2025-01-02 11:22:00,191.08,191.1829,190.965,190.9997,23600.0
2025-01-02 11:23:00,190.99,191.38,190.97,191.38,27941.0
2025-01-02 11:24:00,191.3844,191.69,191.3844,191.46,54984.0
2025-01-02 11:25:00,191.46,191.51,191.325,191.375,16136.0
2025-01-02 11:26:00,191.36,191.53,191.25,191.5,26432.0
2025-01-02 11:27:00,191.51,191.54,191.35,191.37,22910.0
2025-01-02 11:28:00,191.395,191.5032,191.355,191.475,13440.0
2025-01-02 11:29:00,191.5,191.51,191.39,191.43,27792.0
2025-01-02 11:30:00,191.42,191.64,191.31,191.5,34954.0
2025-01-02 11:31:00,191.505,191.5299,191.35,191.5068,16265.0
2025-01-02 11:32:00,191.53,191.58,191.385,191.51,17338.0
2025-01-02 11:33:00,191.51,191.53,191.4,191.5,15307.0
2025-01-02 11:34:00,191.56,191.68,191.5,191.6325,25792.0
2025-01-02 11:35:00,191.61,191.71,191.57,191.65,24236.0
2025-01-02 11:36:00,191.68,191.79,191.59,191.59,19088.0
2025-01-02 11:37:00,191.57,191.6,191.46,191.51,26051.0
2025-01-02 11:38:00,191.49,191.58,191.46,191.47,20899.0
2025-01-02 11:39:00,191.462,191.73,191.4601,191.64,41232.0
2025-01-02 11:40:00,191.62,191.8,191.55,191.7927,22760.0
2025-01-02 11:41:00,191.757,191.82,191.67,191.69,17310.0
2025-01-02 11:42:00,191.67,191.67,191.53,191.54,29112.0
2025-01-02 11:43:00,191.55,191.55,191.39,191.5,27087.0
2025-01-02 11:44:00,191.52,191.62,191.46,191.54,22852.0
2025-01-02 11:45:00,191.5,191.57,191.49,191.53,13711.0
2025-01-02 11:46:00,191.52,191.62,191.46,191.6,22327.0
2025-01-02 11:47:00,191.6,191.6999,191.56,191.675,27984.0
2025-01-02 11:48:00,191.68,191.94,191.645,191.8101,45553.0
2025-01-02 11:49:00,191.82,191.9,191.77,191.88,20580.0
2025-01-02 11:50:00,191.87,191.91,191.75,191.91,24413.0
2025-01-02 11:51:00,191.92,192.03,191.905,191.91,49533.0
2025-01-02 11:52:00,191.9,191.9,191.6,191.62,27810.0
2025-01-02 11:53:00,191.62,191.7,191.55,191.64,20438.0
2025-01-02 11:54:00,191.63,191.67,191.3,191.5,30837.0
2025-01-02 11:55:00,191.45,191.53,191.45,191.46,24798.0
2025-01-02 11:56:00,191.47,191.48,191.41,191.46,20986.0
2025-01-02 11:57:00,191.44,191.48,191.3776,191.475,21050.0
2025-01-02 11:58:00,191.45,191.56,191.4101,191.49,24492.0
2025-01-02 11:59:00,191.5,191.54,191.39,191.4,17691.0
2025-01-02 12:00:00,191.43,191.45,191.37,191.415,17578.0
2025-01-02 12:01:00,191.39,191.51,191.34,191.4962,23157.0
2025-01-02 12:02:00,191.52,191.56,191.28,191.37,17507.0
2025-01-02 12:03:00,191.4,191.59,191.38,191.535,21601.0
2025-01-02 12:04:00,191.54,191.65,191.48,191.65,17618.0
2025-01-02 12:05:00,191.61,191.63,191.5301,191.59,21929.0
2025-01-02 12:06:00,191.64,191.6788,191.4915,191.515,22323.0
2025-01-02 12:07:00,191.5,191.51,191.3517,191.4,21559.0
2025-01-02 12:08:00,191.44,191.51,191.23,191.4701,27121.0
2025-01-02 12:09:00,191.47,191.54,191.38,191.46,52999.0
2025-01-02 12:10:00,191.47,191.52,191.3715,191.45,22685.0
2025-01-02 12:11:00,191.46,191.52,191.33,191.33,19839.0
2025-01-02 12:12:00,191.37,191.53,191.37,191.4906,15638.0
2025-01-02 12:13:00,191.5003,191.835,191.5003,191.783,20772.0
2025-01-02 12:14:00,191.77,191.83,191.56,191.58,28400.0
2025-01-02 12:15:00,191.56,191.56,191.45,191.545,18839.0
2025-01-02 12:16:00,191.5451,191.56,191.31,191.31,18011.0
2025-01-02 12:17:00,191.31,191.386,191.26,191.3301,19742.0
2025-01-02 12:18:00,191.3433,191.39,191.18,191.21,23694.0
2025-01-02 12:19:00,191.2,191.2744,191.13,191.2732,23903.0
2025-01-02 12:20:00,191.29,191.29,191.04,191.04,41671.0
2025-01-02 12:21:00,191.03,191.14,190.94,191.09,50133.0
2025-01-02 12:22:00,191.12,191.15,191.02,191.09,20083.0
2025-01-02 12:23:00,191.09,191.09,190.7601,190.795,35182.0
2025-01-02 12:24:00,190.795,190.9,190.74,190.795,50523.0
2025-01-02 12:25:00,190.78,190.79,190.63,190.72,51426.0
2025-01-02 12:26:00,190.75,190.75,190.4,190.4368,49181.0
2025-01-02 12:27:00,190.43,190.44,189.91,189.91,77670.0
2025-01-02 12:28:00,189.92,189.94,189.76,189.78,64974.0
2025-01-02 12:29:00,189.78,189.78,189.4161,189.523,61774.0
2025-01-02 12:30:00,189.51,189.51,189.18,189.43,76479.0
2025-01-02 12:31:00,189.43,189.49,189.13,189.42,52170.0
2025-01-02 12:32:00,189.4,189.62,189.38,189.42,38607.0
2025-01-02 12:33:00,189.39,189.483,189.2,189.4,44018.0
2025-01-02 12:34:00,189.405,189.51,189.32,189.4901,53552.0
2025-01-02 12:35:00,189.51,189.6027,189.47,189.59,45090.0
2025-01-02 12:36:00,189.56,189.62,189.36,189.4,63972.0
2025-01-02 12:37:00,189.41,189.42,189.22,189.23,80340.0
2025-01-02 12:38:00,189.24,189.29,189.01,189.17,98295.0
2025-01-02 12:39:00,189.19,189.255,188.925,188.9334,134650.0
2025-01-02 12:40:00,188.94,189.095,188.71,189.08,110126.0
2025-01-02 12:41:00,189.1,189.36,189.02,189.15,94515.0
2025-01-02 12:42:00,189.15,189.19,188.85,189.06,84104.0
2025-01-02 12:43:00,189.08,189.28,189.0,189.24,62178.0
2025-01-02 12:44:00,189.25,189.33,189.151,189.2,71061.0
2025-01-02 12:45:00,189.19,189.32,189.135,189.3,46469.0
2025-01-02 12:46:00,189.28,189.3709,189.16,189.275,62382.0
2025-01-02 12:47:00,189.27,189.29,189.11,189.22,69681.0
2025-01-02 12:48:00,189.22,189.24,189.05,189.175,41219.0
2025-01-02 12:49:00,189.17,189.23,189.07,189.07,56882.0
2025-01-02 12:50:00,189.07,189.4,188.95,189.365,84420.0
2025-01-02 12:51:00,189.36,189.53,189.27,189.502,45724.0
2025-01-02 12:52:00,189.53,189.58,189.4082,189.4082,38609.0
2025-01-02 12:53:00,189.43,189.49,189.385,189.465,20576.0
2025-01-02 12:54:00,189.49,189.58,189.4,189.425,33812.0
2025-01-02 12:55:00,189.44,189.57,189.41,189.54,41332.0
2025-01-02 12:56:00,189.5,189.78,189.45,189.78,20512.0
2025-01-02 12:57:00,189.81,189.83,189.69,189.75,25451.0
2025-01-02 12:58:00,189.73,189.79,189.68,189.74,30645.0
2025-01-02 12:59:00,189.76,189.87,189.73,189.815,38388.0
2025-01-02 13:00:00,189.84,189.84,189.63,189.72,56598.0
2025-01-02 13:01:00,189.71,189.76,189.57,189.61,62976.0
2025-01-02 13:02:00,189.62,189.76,189.52,189.62,93909.0
2025-01-02 13:03:00,189.64,189.72,189.59,189.68,51965.0
2025-01-02 13:04:00,189.67,189.67,189.44,189.49,68333.0
2025-01-02 13:05:00,189.51,189.84,189.49,189.76,61310.0
2025-01-02 13:06:00,189.77,189.915,189.77,189.89,44178.0
2025-01-02 13:07:00,189.8675,190.0954,189.86,190.06,55469.0
2025-01-02 13:08:00,190.075,190.08,190.0,190.07,14153.0
2025-01-02 13:09:00,190.065,190.218,190.04,190.17,28744.0
2025-01-02 13:10:00,190.16,190.16,189.96,189.975,107306.0
2025-01-02 13:11:00,189.95,190.1699,189.9,189.92,30319.0
2025-01-02 13:12:00,189.9299,190.01,189.86,189.99,38069.0
2025-01-02 13:13:00,189.98,190.02,189.9,189.9,15695.0
2025-01-02 13:14:00,189.92,189.93,189.83,189.83,18583.0
2025-01-02 13:15:00,189.85,189.86,189.56,189.63,23836.0
2025-01-02 13:16:00,189.63,189.77,189.6,189.7184,16290.0
2025-01-02 13:17:00,189.7,189.8,189.57,189.57,16680.0
2025-01-02 13:18:00,189.61,189.8974,189.61,189.895,21963.0
2025-01-02 13:19:00,189.8931,189.91,189.83,189.87,17738.0
2025-01-02 13:20:00,189.87,190.1,189.862,190.02,32286.0
2025-01-02 13:21:00,190.05,190.06,189.74,189.82,23614.0
2025-01-02 13:22:00,189.81,190.01,189.74,189.95,19812.0
2025-01-02 13:23:00,189.97,190.09,189.94,189.98,12774.0
2025-01-02 13:24:00,189.99,190.0,189.85,189.87,13447.0
2025-01-02 13:25:00,189.86,189.9,189.77,189.83,9263.0
2025-01-02 13:26:00,189.8425,189.9,189.7,189.73,17591.0
2025-01-02 13:27:00,189.71,189.9101,189.68,189.91,11217.0
2025-01-02 13:28:00,189.94,189.9714,189.83,189.86,15277.0
2025-01-02 13:29:00,189.86,190.05,189.82,190.05,13200.0
2025-01-02 13:30:00,190.01,190.01,189.73,189.77,12117.0
2025-01-02 13:31:00,189.73,189.73,189.32,189.38,26894.0
2025-01-02 13:32:00,189.39,189.47,189.34,189.43,50058.0
2025-01-02 13:33:00,189.46,189.58,189.36,189.55,16629.0
2025-01-02 13:34:00,189.55,189.63,189.4401,189.4401,15318.0
2025-01-02 13:35:00,189.49,189.575,189.44,189.54,15526.0
2025-01-02 13:36:00,189.55,189.87,189.54,189.85,24508.0
2025-01-02 13:37:00,189.88,189.91,189.81,189.85,22280.0
2025-01-02 13:38:00,189.85,189.8661,189.61,189.61,18376.0
2025-01-02 13:39:00,189.63,189.72,189.59,189.66,12511.0
2025-01-02 13:40:00,189.66,189.66,189.45,189.4725,12333.0
2025-01-02 13:41:00,189.49,189.62,189.42,189.6,12983.0
2025-01-02 13:42:00,189.58,189.6499,189.54,189.55,14513.0
2025-01-02 13:43:00,189.575,189.92,189.54,189.85,32925.0
2025-01-02 13:44:00,189.84,190.1,189.84,190.07,65509.0
2025-01-02 13:45:00,190.045,190.06,189.77,189.82,17449.0
2025-01-02 13:46:00,189.83,189.91,189.76,189.84,17380.0
2025-01-02 13:47:00,189.81,189.9,189.75,189.8184,20837.0
2025-01-02 13:48:00,189.85,189.85,189.53,189.53,19112.0
2025-01-02 13:49:00,189.54,189.68,189.5,189.65,15970.0
2025-01-02 13:50:00,189.69,189.74,189.54,189.5728,18442.0
2025-01-02 13:51:00,189.57,189.66,189.52,189.55,14704.0
2025-01-02 13:52:00,189.54,189.61,189.48,189.54,27773.0
2025-01-02 13:53:00,189.54,189.6601,189.52,189.6,23028.0
2025-01-02 13:54:00,189.58,189.58,189.47,189.53,22225.0
2025-01-02 13:55:00,189.54,189.72,189.54,189.71,20064.0
2025-01-02 13:56:00,189.72,189.85,189.6738,189.7,23300.0
2025-01-02 13:57:00,189.71,189.89,189.67,189.81,11890.0
2025-01-02 13:58:00,189.825,190.05,189.825,190.0,21184.0
2025-01-02 13:59:00,190.01,190.14,190.01,190.04,17837.0
2025-01-02 14:00:00,190.03,190.1,189.965,190.085,12921.0
2025-01-02 14:01:00,190.07,190.12,189.97,189.97,16151.0
2025-01-02 14:02:00,189.96,190.05,189.89,190.05,11524.0
2025-01-02 14:03:00,190.1,190.3,190.09,190.19,33684.0
2025-01-02 14:04:00,190.22,190.45,190.2101,190.35,17799.0
2025-01-02 14:05:00,190.345,190.43,190.27,190.34,21041.0
2025-01-02 14:06:00,190.34,190.6199,190.29,190.5601,21996.0
2025-01-02 14:07:00,190.55,190.63,190.35,190.37,17939.0
2025-01-02 14:08:00,190.38,190.41,190.29,190.3,16419.0
2025-01-02 14:09:00,190.28,190.28,190.1,190.17,15547.0
2025-01-02 14:10:00,190.2,190.255,190.18,190.21,9161.0
2025-01-02 14:11:00,190.22,190.32,190.185,190.2007,17524.0
2025-01-02 14:12:00,190.215,190.215,190.09,190.17,8229.0
2025-01-02 14:13:00,190.22,190.22,190.01,190.05,22532.0
2025-01-02 14:14:00,190.05,190.14,190.02,190.0639,7378.0
2025-01-02 14:15:00,190.09,190.17,190.03,190.06,12059.0
2025-01-02 14:16:00,190.0826,190.12,189.97,190.1,22048.0
2025-01-02 14:17:00,190.075,190.21,190.075,190.14,17333.0
2025-01-02 14:18:00,190.11,190.265,190.07,190.2556,35703.0
2025-01-02 14:19:00,190.2523,190.276,190.13,190.21,24759.0
2025-01-02 14:20:00,190.21,190.25,190.13,190.16,17715.0
2025-01-02 14:21:00,190.18,190.33,190.1406,190.31,14705.0
2025-01-02 14:22:00,190.39,190.49,190.24,190.47,16645.0
2025-01-02 14:23:00,190.47,190.5499,190.42,190.44,20536.0
2025-01-02 14:24:00,190.42,190.55,190.36,190.542,13062.0
2025-01-02 14:25:00,190.53,190.59,190.38,190.3909,22424.0
2025-01-02 14:26:00,190.405,190.41,190.31,190.38,17143.0
2025-01-02 14:27:00,190.44,190.5,190.42,190.45,16726.0
2025-01-02 14:28:00,190.45,190.51,190.42,190.44,19207.0
2025-01-02 14:29:00,190.41,190.41,190.3,190.36,14328.0
2025-01-02 14:30:00,190.34,190.34,190.1,190.23,37119.0
2025-01-02 14:31:00,190.25,190.375,190.25,190.36,9299.0
2025-01-02 14:32:00,190.34,190.46,190.29,190.42,27727.0
2025-01-02 14:33:00,190.39,190.39,190.29,190.33,14575.0
2025-01-02 14:34:00,190.33,190.38,190.23,190.295,28830.0
2025-01-02 14:35:00,190.2715,190.28,190.06,190.06,27858.0
2025-01-02 14:36:00,190.04,190.17,190.04,190.17,102392.0
2025-01-02 14:37:00,190.1703,190.26,190.08,190.26,17496.0
2025-01-02 14:38:00,190.24,190.33,190.174,190.25,97308.0
2025-01-02 14:39:00,190.2611,190.295,190.16,190.16,17545.0
2025-01-02 14:40:00,190.16,190.29,190.14,190.29,8554.0
2025-01-02 14:41:00,190.27,190.28,190.13,190.17,15300.0
2025-01-02 14:42:00,190.19,190.27,190.16,190.23,19772.0
2025-01-02 14:43:00,190.22,190.31,190.1099,190.1099,15806.0
2025-01-02 14:44:00,190.11,190.2,190.1,190.2,9410.0
2025-01-02 14:45:00,190.21,190.23,190.16,190.16,10459.0
2025-01-02 14:46:00,190.2,190.2,189.9884,189.9948,28062.0
2025-01-02 14:47:00,189.98,190.28,189.95,190.25,93419.0
2025-01-02 14:48:00,190.21,190.48,190.2,190.45,28887.0
2025-01-02 14:49:00,190.45,190.5,190.34,190.367,29310.0
2025-01-02 14:50:00,190.38,190.38,190.25,190.25,14138.0
2025-01-02 14:51:00,190.24,190.34,190.24,190.33,27480.0
2025-01-02 14:52:00,190.31,190.55,190.31,190.545,35582.0
2025-01-02 14:53:00,190.5,190.53,190.29,190.35,21823.0
2025-01-02 14:54:00,190.32,190.46,190.31,190.42,12609.0
2025-01-02 14:55:00,190.41,190.465,190.36,190.38,13520.0
2025-01-02 14:56:00,190.41,190.41,190.22,190.2635,23617.0
2025-01-02 14:57:00,190.22,190.22,189.98,190.026,17979.0
2025-01-02 14:58:00,190.01,190.105,189.975,190.06,14647.0
2025-01-02 14:59:00,190.085,190.0888,189.84,189.87,16526.0
2025-01-02 15:00:00,189.91,190.17,189.9,190.09,17918.0
2025-01-02 15:01:00,190.15,190.2,190.1,190.12,19396.0
2025-01-02 15:02:00,190.13,190.23,190.1,190.22,16710.0
2025-01-02 15:03:00,190.21,190.36,190.17,190.33,23344.0
2025-01-02 15:04:00,190.34,190.57,190.3,190.485015,31824.0
2025-01-02 15:05:00,190.48,190.48,190.32,190.3782,15386.0
2025-01-02 15:06:00,190.36,190.45,190.33,190.33,9846.0
2025-01-02 15:07:00,190.333,190.345,190.26,190.34,11108.0
2025-01-02 15:08:00,190.32,190.41,190.29,190.4,10424.0
2025-01-02 15:09:00,190.39,190.47,190.3601,190.395,12992.0
2025-01-02 15:10:00,190.4,190.5,190.395,190.47,19422.0
2025-01-02 15:11:00,190.463,190.51,190.38,190.49,16648.0
2025-01-02 15:12:00,190.497,190.64,190.47,190.64,36939.0
2025-01-02 15:13:00,190.659,190.75,190.63,190.7,29561.0
2025-01-02 15:14:00,190.69,190.724,190.6,190.6565,32092.0
2025-01-02 15:15:00,190.62,190.62,190.415,190.4801,28840.0
2025-01-02 15:16:00,190.48,190.51,190.44,190.45,16732.0
2025-01-02 15:17:00,190.46,190.55,190.45,190.51,12904.0
2025-01-02 15:18:00,190.49,190.525,190.45,190.46,15396.0
2025-01-02 15:19:00,190.44,190.49,190.41,190.46,18132.0
2025-01-02 15:20:00,190.47,190.51,190.331,190.39,23098.0
2025-01-02 15:21:00,190.37,190.53,190.32,190.4,22289.0
2025-01-02 15:22:00,190.41,190.62,190.39,190.515,31201.0
2025-01-02 15:23:00,190.501,190.5539,190.49,190.52,10832.0
2025-01-02 15:24:00,190.5,190.52,190.3914,190.45,18239.0
2025-01-02 15:25:00,190.45,190.48,190.34,190.34,14924.0
2025-01-02 15:26:00,190.32,190.43,190.3,190.405,17590.0
2025-01-02 15:27:00,190.42,190.46,190.39,190.43,10297.0
2025-01-02 15:28:00,190.4499,190.49,190.42,190.43,12433.0
2025-01-02 15:29:00,190.44,190.45,190.4,190.4,9364.0
2025-01-02 15:30:00,190.44,190.51,190.33,190.33,23724.0
2025-01-02 15:31:00,190.34,190.88,190.34,190.83,27245.0
2025-01-02 15:32:00,190.845,190.94,190.6702,190.765,54779.0
2025-01-02 15:33:00,190.77,190.82,190.6697,190.82,23945.0
2025-01-02 15:34:00,190.8,190.81,190.6808,190.705,22279.0
2025-01-02 15:35:00,190.69,190.7,190.48,190.48,20806.0
2025-01-02 15:36:00,190.48,190.56,190.42,190.4601,32292.0
2025-01-02 15:37:00,190.4644,190.51,190.37,190.5,20845.0
2025-01-02 15:38:00,190.48,190.5799,190.47,190.555,18018.0
2025-01-02 15:39:00,190.55,190.55,190.45,190.52,16777.0
2025-01-02 15:40:00,190.54,190.68,190.51,190.6,50063.0
2025-01-02 15:41:00,190.62,190.65,190.44,190.5,63224.0
2025-01-02 15:42:00,190.51,190.58,190.45,190.53,18255.0
2025-01-02 15:43:00,190.56,190.585,190.45,190.4826,23253.0
2025-01-02 15:44:00,190.47,190.5337,190.46,190.465,23105.0
2025-01-02 15:45:00,190.48,190.51,190.28,190.38,45290.0
2025-01-02 15:46:00,190.4,190.67,190.4,190.58,21479.0
2025-01-02 15:47:00,190.57,190.62,190.48,190.62,30483.0
2025-01-02 15:48:00,190.62,190.68,190.51,190.544,22283.0
2025-01-02 15:49:00,190.57,190.64,190.5222,190.545,24289.0
2025-01-02 15:50:00,190.56,190.75,190.4474,190.48,86179.0
2025-01-02 15:51:00,190.48,190.58,190.34,190.34,55970.0
2025-01-02 15:52:00,190.35,190.51,190.27,190.51,46466.0
2025-01-02 15:53:00,190.52,190.63,190.52,190.55,39777.0
2025-01-02 15:54:00,190.56,190.69,190.51,190.53,60934.0
2025-01-02 15:55:00,190.41,190.59,190.19,190.47,139498.0
2025-01-02 15:56:00,190.47,190.57,190.41,190.418,82803.0
2025-01-02 15:57:00,190.42,190.57,190.39,190.5172,99695.0
2025-01-02 15:58:00,190.52,190.59,190.44,190.51,116554.0
2025-01-02 15:59:00,190.49,190.74,190.36,190.63,380126.0
2025-01-03 09:30:00,192.725,193.3,192.27,193.21,444606.0
2025-01-03 09:31:00,193.2,193.8,193.01,193.39,114926.0
2025-01-03 09:32:00,193.34,193.67,192.9,193.67,48078.0
2025-01-03 09:33:00,193.7,194.08,193.41,193.95,70090.0
2025-01-03 09:34:00,193.92,193.92,193.38,193.45,68131.0
2025-01-03 09:35:00,193.48,193.635,193.26,193.4375,69851.0
2025-01-03 09:36:00,193.4601,193.5995,193.13,193.3551,63303.0
2025-01-03 09:37:00,193.33,193.66,193.26,193.52,103996.0
2025-01-03 09:38:00,193.51,193.8,193.49,193.69,106022.0
2025-01-03 09:39:00,193.67,194.29,193.54,194.27,88310.0
2025-01-03 09:40:00,194.28,194.5,194.02,194.22,99227.0
2025-01-03 09:41:00,194.24,194.28,193.635,193.745,103979.0
2025-01-03 09:42:00,193.7,193.9,193.68,193.85,51562.0
2025-01-03 09:43:00,193.74,194.15,193.74,194.1,81139.0
2025-01-03 09:44:00,194.11,194.2,193.88,193.9,62739.0
2025-01-03 09:45:00,193.89,194.2,193.72,193.83,93456.0
