Datetime,Open,High,Low,Close,Volume
2025-01-02 12:14:00,421.538,421.66,421.32,421.43,14752.0
2025-01-02 12:15:00,421.36,421.36,421.055,421.22,22132.0
2025-01-02 12:16:00,421.18,421.2969,420.8,420.8,17165.0
2025-01-02 12:17:00,420.8,420.89,420.61,420.796,25286.0
2025-01-02 12:18:00,420.75,420.8568,420.58,420.64,24795.0
2025-01-02 12:19:00,420.58,420.69,420.5,420.64,22824.0
2025-01-02 12:20:00,420.7,420.7,420.05,420.05,46031.0
2025-01-02 12:21:00,420.055,420.35,419.59,420.35,177238.0
2025-01-02 12:22:00,420.33,420.33,419.9101,420.01,44244.0
2025-01-02 12:23:00,420.01,420.1046,419.67,419.69,40501.0
2025-01-02 12:24:00,419.6301,419.8499,419.59,419.73,30762.0
2025-01-02 12:25:00,419.72,419.72,419.3918,419.56,38900.0
2025-01-02 12:26:00,419.525,419.59,419.16,419.2809,38621.0
2025-01-02 12:27:00,419.347,419.35,418.55,418.58,71088.0
2025-01-02 12:28:00,418.66,418.979,418.4145,418.77,50899.0
2025-01-02 12:29:00,418.5801,418.6559,418.06,418.34,49866.0
2025-01-02 12:30:00,418.25,418.318843,417.85,418.0,50381.0
2025-01-02 12:31:00,418.06,418.1364,417.57,418.0666,62450.0
2025-01-02 12:32:00,418.0,418.17,417.5263,417.61,28782.0
2025-01-02 12:33:00,417.595,417.8,417.15,417.375,39783.0
2025-01-02 12:34:00,417.37,417.58,417.29,417.36,31650.0
2025-01-02 12:35:00,417.3925,417.43,417.13,417.245,31656.0
2025-01-02 12:36:00,417.235,417.235,416.88,417.0,58712.0
2025-01-02 12:37:00,417.0168,417.14,416.53,416.6,31890.0
2025-01-02 12:38:00,416.65,416.73,416.11,416.53,55947.0
2025-01-02 12:39:00,416.54,416.7,416.28,416.3001,28694.0
2025-01-02 12:40:00,416.3015,416.47,416.0,416.23,47621.0
2025-01-02 12:41:00,416.21,416.7608,416.14,416.14,32757.0
2025-01-02 12:42:00,416.3,416.3,415.46,415.845,40636.0
2025-01-02 12:43:00,415.87,416.17,415.81,416.045,35323.0
2025-01-02 12:44:00,416.06,416.16,415.8,415.9499,42375.0
2025-01-02 12:45:00,415.94,415.94,415.5,415.8485,34448.0
2025-01-02 12:46:00,415.81,416.06,415.6101,415.87,45844.0
2025-01-02 12:47:00,415.845,415.85,415.39,415.7,18868.0
2025-01-02 12:48:00,415.71,415.71,415.32,415.54,28334.0
2025-01-02 12:49:00,415.51,415.65,415.195,415.195,26106.0
2025-01-02 12:50:00,415.11,415.72,414.85,415.61,98371.0
2025-01-02 12:51:00,415.56,415.9,415.32,415.9,32048.0
2025-01-02 12:52:00,415.8,416.19,415.783,415.9995,23743.0
2025-01-02 12:53:00,415.85,416.1192,415.81,416.07,19864.0
2025-01-02 12:54:00,416.09,416.115,415.66,415.72,24308.0
2025-01-02 12:55:00,415.84,416.05,415.575,415.69,26292.0
2025-01-02 12:56:00,415.72,416.18,415.61,416.18,24894.0
2025-01-02 12:57:00,416.1895,416.33,415.86,416.09,21545.0
2025-01-02 12:58:00,415.98,416.225,415.904,416.14,18764.0
2025-01-02 12:59:00,416.19,416.45,416.0,416.12,27946.0
2025-01-02 13:00:00,416.0,416.0,415.45,415.64,21281.0
2025-01-02 13:01:00,415.51,415.72,415.19,415.22,32367.0
2025-01-02 13:02:00,415.3,415.57,415.14,415.4099,25358.0
2025-01-02 13:03:00,415.42,415.48,415.12,415.42,22587.0
2025-01-02 13:04:00,415.355,415.42,414.92,414.948,69906.0
2025-01-02 13:05:00,415.025,415.39,414.9,415.275,22375.0
2025-01-02 13:06:00,415.2269,415.57,415.2269,415.455,26044.0
2025-01-02 13:07:00,415.5,415.9751,415.4642,415.9751,28919.0
2025-01-02 13:08:00,415.99,416.16,415.862,416.075,34887.0
2025-01-02 13:09:00,416.125,416.59,416.05,416.22,34269.0
2025-01-02 13:10:00,416.23,416.3699,415.7118,415.84,40322.0
2025-01-02 13:11:00,415.72,416.095,415.58,415.65,18831.0
2025-01-02 13:12:00,415.598,415.7,415.36,415.55,23450.0
2025-01-02 13:13:00,415.5,415.7,415.38,415.405,17780.0
2025-01-02 13:14:00,415.4,415.56,415.35,415.43,28843.0
2025-01-02 13:15:00,415.54,415.56,414.915,415.13,32238.0
2025-01-02 13:16:00,415.16,415.39,415.052,415.33,24521.0
2025-01-02 13:17:00,415.2896,415.55,415.06,415.18,15897.0
2025-01-02 13:18:00,415.0772,415.56,415.0772,415.5,15136.0
2025-01-02 13:19:00,415.54,415.67,415.44,415.615,16191.0
2025-01-02 13:20:00,415.68,416.23,415.68,415.76,28834.0
2025-01-02 13:21:00,415.8454,416.0,415.22,415.475,25838.0
2025-01-02 13:22:00,415.475,415.76,415.29,415.74,9705.0
2025-01-02 13:23:00,415.7,416.0,415.65,415.85,18559.0
2025-01-02 13:24:00,415.83,415.83,415.55,415.644,24868.0
2025-01-02 13:25:00,415.71,415.85,415.5,415.81,19152.0
2025-01-02 13:26:00,415.84,415.94,415.45,415.51,24749.0
2025-01-02 13:27:00,415.52,416.0,415.4882,415.92,32294.0
2025-01-02 13:28:00,416.0,416.06,415.786,415.95,18393.0
2025-01-02 13:29:00,415.91,416.26,415.82,416.23,16093.0
2025-01-02 13:30:00,416.2,416.22,415.87,415.9,18538.0
2025-01-02 13:31:00,415.87,415.91,415.3,415.4,26537.0
2025-01-02 13:32:00,415.38,415.5599,415.26,415.436,27747.0
2025-01-02 13:33:00,415.45,415.5398,415.23,415.45,59897.0
2025-01-02 13:34:00,415.45,415.49,415.24,415.25,22868.0
2025-01-02 13:35:00,415.295,415.49,415.24,415.435,42233.0
2025-01-02 13:36:00,415.42,416.18,415.396195,416.1468,24845.0
2025-01-02 13:37:00,416.23,416.45,416.155,416.36,29199.0
2025-01-02 13:38:00,416.29,416.29,415.88,415.95,14002.0
2025-01-02 13:39:00,415.8584,416.09,415.8584,415.95,12910.0
2025-01-02 13:40:00,415.9,415.93,415.66,415.85,17426.0
2025-01-02 13:41:00,415.75,416.11,415.72,416.04,15314.0
2025-01-02 13:42:00,416.04,416.12,415.8301,415.92,12812.0
2025-01-02 13:43:00,415.955,416.56,415.94,416.47,26820.0
2025-01-02 13:44:00,416.4268,416.82,416.4268,416.71,35786.0
2025-01-02 13:45:00,416.62,416.7036,416.12,416.26,17945.0
2025-01-02 13:46:00,416.35,416.5696,416.26,416.375,13695.0
2025-01-02 13:47:00,416.375,416.49,416.14,416.24,17291.0
2025-01-02 13:48:00,416.33,416.33,415.65,415.7,18058.0
2025-01-02 13:49:00,415.76,415.8528,415.6,415.69,19048.0
2025-01-02 13:50:00,415.7115,415.8591,415.47,415.54,29008.0
2025-01-02 13:51:00,415.62,415.62,415.3,415.3192,20273.0
2025-01-02 13:52:00,415.3,415.41,415.12,415.3099,28817.0
2025-01-02 13:53:00,415.25,415.51,415.17,415.3,18766.0
2025-01-02 13:54:00,415.28,415.28,415.03,415.2297,28163.0
2025-01-02 13:55:00,415.21,415.51,415.04,415.2,22541.0
2025-01-02 13:56:00,415.3199,415.325,414.96,415.19,36977.0
2025-01-02 13:57:00,415.19,415.37,415.11,415.3,13628.0
2025-01-02 13:58:00,415.305,415.74,415.305,415.62,25948.0
2025-01-02 13:59:00,415.63,415.82,415.6,415.67,20130.0
2025-01-02 14:00:00,415.74,415.88,415.4326,415.68,37559.0
2025-01-02 14:01:00,415.49,415.69,415.49,415.57,11679.0
2025-01-02 14:02:00,415.5,415.625,415.34,415.595,19774.0
2025-01-02 14:03:00,415.64,416.14,415.59,415.94,33033.0
2025-01-02 14:04:00,415.7701,416.3,415.7701,416.175,20546.0
2025-01-02 14:05:00,416.21,416.41,416.1201,416.32,14807.0
2025-01-02 14:06:00,416.31,417.0,416.2051,416.9899,30277.0
2025-01-02 14:07:00,416.895,417.1,416.4,416.52,26943.0
2025-01-02 14:08:00,416.59,416.7,416.03,416.19,72392.0
2025-01-02 14:09:00,416.13,416.2,415.8311,416.2,24689.0
2025-01-02 14:10:00,416.12,416.385,416.12,416.32,25630.0
2025-01-02 14:11:00,416.345,416.59,416.1,416.1,19374.0
2025-01-02 14:12:00,416.195,416.3175,416.11,416.26,23492.0
2025-01-02 14:13:00,416.31,416.33,415.9,416.136,19847.0
2025-01-02 14:14:00,416.12,416.206,416.0224,416.035,8252.0
2025-01-02 14:15:00,416.0,416.47,416.0,416.37,28099.0
2025-01-02 14:16:00,416.35,416.4,416.05,416.245,21576.0
2025-01-02 14:17:00,416.245,416.55,416.18,416.455,20604.0
2025-01-02 14:18:00,416.5299,416.7,416.34,416.6267,18184.0
2025-01-02 14:19:00,416.625,416.7,416.36,416.55,18111.0
2025-01-02 14:20:00,416.51,416.6,416.4042,416.47,20022.0
2025-01-02 14:21:00,416.47,416.59,416.34,416.54,14485.0
2025-01-02 14:22:00,416.63,416.97,416.48,416.925,38044.0
2025-01-02 14:23:00,416.99,417.09,416.77,416.8001,29793.0
2025-01-02 14:24:00,416.81,417.1,416.7,417.0774,13221.0
2025-01-02 14:25:00,417.03,417.32,416.82,416.895,27131.0
2025-01-02 14:26:00,416.96,417.13,416.88,417.13,13355.0
2025-01-02 14:27:00,417.06,417.2428,417.0,417.07,14757.0
2025-01-02 14:28:00,417.065,417.24,416.98,417.055,11715.0
2025-01-02 14:29:00,417.02,417.07,416.8,417.07,12948.0
2025-01-02 14:30:00,416.96,416.96,416.56,416.74,28109.0
2025-01-02 14:31:00,416.7,417.19,416.7,417.118,21116.0
2025-01-02 14:32:00,417.01,417.28,416.92,417.19,15564.0
2025-01-02 14:33:00,417.1,417.13,416.88,417.1,18469.0
2025-01-02 14:34:00,417.0,417.1,416.74,416.9234,16923.0
2025-01-02 14:35:00,416.925,417.06,416.5403,416.67,24096.0
2025-01-02 14:36:00,416.54,416.9033,416.5,416.78,14685.0
2025-01-02 14:37:00,416.78,417.06,416.69,417.06,11074.0
2025-01-02 14:38:00,416.95,417.1405,416.93,417.084,10681.0
2025-01-02 14:39:00,417.11,417.15,416.83,416.83,14333.0
2025-01-02 14:40:00,416.82,417.1,416.79,417.09,15358.0
2025-01-02 14:41:00,417.0359,417.085,416.78,416.788,14719.0
2025-01-02 14:42:00,416.88,417.27,416.865,417.18,17167.0
2025-01-02 14:43:00,417.09,417.35,416.93,416.93,17121.0
2025-01-02 14:44:00,416.96,417.1,416.91,417.029,9802.0
2025-01-02 14:45:00,417.11,417.26,417.1,417.22,14852.0
2025-01-02 14:46:00,417.23,417.23,416.72,416.74,15429.0
2025-01-02 14:47:00,416.7601,417.382,416.69,417.2201,47424.0
2025-01-02 14:48:00,417.21,417.85,417.115,417.8094,24662.0
2025-01-02 14:49:00,417.79,417.9496,417.37,417.4417,23778.0
2025-01-02 14:50:00,417.51,417.6414,417.18,417.435,10386.0
2025-01-02 14:51:00,417.445,417.55,417.37,417.5432,12783.0
2025-01-02 14:52:00,417.56,417.94,417.56,417.865,33220.0
2025-01-02 14:53:00,417.89,417.92,417.33,417.45,17538.0
2025-01-02 14:54:00,417.45,417.69,417.39,417.6175,15245.0
2025-01-02 14:55:00,417.55,417.55,417.28,417.38,16924.0
2025-01-02 14:56:00,417.39,417.41,416.87,417.205,19631.0
2025-01-02 14:57:00,417.08,417.08,416.62,416.65,16866.0
2025-01-02 14:58:00,416.71,416.87,416.6,416.805,17563.0
2025-01-02 14:59:00,416.7644,416.814,416.31,416.37,19539.0
2025-01-02 15:00:00,416.43,416.8825,416.43,416.86,16239.0
2025-01-02 15:01:00,416.9,416.99,416.715,416.815,12473.0
2025-01-02 15:02:00,416.88,417.1253,416.88,417.12,13394.0
2025-01-02 15:03:00,417.16,417.54,417.16,417.32,17050.0
2025-01-02 15:04:00,417.36,417.81,417.3,417.68,20895.0
2025-01-02 15:05:00,417.66,417.66,417.39,417.455,14552.0
2025-01-02 15:06:00,417.4,417.77,417.4,417.53,11336.0
2025-01-02 15:07:00,417.615,417.73,417.54,417.7066,12847.0
2025-01-02 15:08:00,417.65,417.88,417.5568,417.88,32603.0
2025-01-02 15:09:00,417.79,417.91,417.62,417.7376,24891.0
2025-01-02 15:10:00,417.65,417.87,417.5737,417.8,12775.0
2025-01-02 15:11:00,417.84,417.91,417.66,417.905,14312.0
2025-01-02 15:12:00,417.94,418.296,417.87,418.296,39096.0
2025-01-02 15:13:00,418.32,418.48,418.19,418.285,30591.0
2025-01-02 15:14:00,418.28,418.32,418.07,418.12,30830.0
2025-01-02 15:15:00,418.05,418.05,417.63,417.79,30204.0
2025-01-02 15:16:00,417.78,417.8299,417.56,417.74,19008.0
2025-01-02 15:17:00,417.7448,417.93,417.63,417.89,20499.0
2025-01-02 15:18:00,417.83,418.089,417.81,417.99,27530.0
2025-01-02 15:19:00,418.0,418.12,417.93,418.06,17447.0
2025-01-02 15:20:00,418.07,418.3,417.9,418.02,22501.0
2025-01-02 15:21:00,417.96,418.4,417.94,418.2599,28833.0
2025-01-02 15:22:00,418.22,418.53,418.22,418.36,48738.0
2025-01-02 15:23:00,418.3468,418.43,418.14,418.26,29141.0
2025-01-02 15:24:00,418.185,418.32,418.0701,418.121,15052.0
2025-01-02 15:25:00,418.13,418.3,417.99,417.99,17996.0
2025-01-02 15:26:00,417.985,418.17,417.985,418.07,13682.0
2025-01-02 15:27:00,418.105,418.25,418.07,418.1,21970.0
2025-01-02 15:28:00,418.14,418.32,418.06,418.189,20488.0
2025-01-02 15:29:00,418.27,418.33,418.15,418.16,17248.0
2025-01-02 15:30:00,418.25,418.41,417.99,418.04,28003.0
2025-01-02 15:31:00,418.04,418.89,417.9601,418.88,35992.0
2025-01-02 15:32:00,418.7101,418.85,418.2975,418.6458,44685.0
2025-01-02 15:33:00,418.58,418.62,418.34,418.42,25765.0
2025-01-02 15:34:00,418.465,418.5,418.29,418.34,27096.0
2025-01-02 15:35:00,418.34,418.37,417.96,417.96,31986.0
2025-01-02 15:36:00,418.0429,418.15,417.8973,417.97,23302.0
2025-01-02 15:37:00,417.98,418.22,417.87,418.13,24644.0
2025-01-02 15:38:00,418.13,418.33,418.07,418.205,14678.0
2025-01-02 15:39:00,418.15,418.3,418.05,418.21,21982.0
2025-01-02 15:40:00,418.17,418.44,418.13,418.3275,23511.0
2025-01-02 15:41:00,418.3,418.4396,418.1362,418.285,50449.0
2025-01-02 15:42:00,418.35,418.53,418.19,418.435,26196.0
2025-01-02 15:43:00,418.435,418.6433,418.19,418.24,29402.0
2025-01-02 15:44:00,418.24,418.48,418.2,418.265,20380.0
2025-01-02 15:45:00,418.285,418.53,418.23,418.4435,58537.0
2025-01-02 15:46:00,418.425,418.89,418.39,418.56,30998.0
2025-01-02 15:47:00,418.5599,418.75,418.35,418.66,20344.0
2025-01-02 15:48:00,418.73,418.77,418.47,418.5,20599.0
2025-01-02 15:49:00,418.59,418.7646,418.51,418.51,45022.0
2025-01-02 15:50:00,418.58,418.7499,418.43,418.49,63198.0
2025-01-02 15:51:00,418.42,418.6,418.057,418.12,40839.0
2025-01-02 15:52:00,418.105,418.4875,418.02,418.4875,45455.0
2025-01-02 15:53:00,418.53,418.79,418.49,418.55,145370.0
2025-01-02 15:54:00,418.56,418.95,418.29,418.56,79852.0
2025-01-02 15:55:00,418.51,418.87,418.01,418.6,108510.0
2025-01-02 15:56:00,418.595,418.77,418.535,418.535,85317.0
2025-01-02 15:57:00,418.51,418.72,418.41,418.42,82443.0
2025-01-02 15:58:00,418.43,418.53,418.18,418.34,109897.0
2025-01-02 15:59:00,418.34,418.81,418.11,418.69,340594.0
2025-01-03 09:30:00,421.08,421.82,420.52,421.025,364914.0
2025-01-03 09:31:00,421.13,421.345,420.8,421.16,52674.0
2025-01-03 09:32:00,421.13,422.27,421.06,422.04,74175.0
2025-01-03 09:33:00,422.04,422.56,422.0,422.0269,48444.0
2025-01-03 09:34:00,422.03,422.4213,421.67,421.7,34500.0
2025-01-03 09:35:00,421.63,422.0,421.35,421.47,46540.0
2025-01-03 09:36:00,421.425,421.5997,421.1,421.536857,52489.0
2025-01-03 09:37:00,421.565,421.96,421.4,421.48,44545.0
2025-01-03 09:38:00,421.48,421.79,421.12,421.6,32232.0
2025-01-03 09:39:00,421.587,422.77,421.51,422.6,69021.0
2025-01-03 09:40:00,422.6,422.81,422.02,422.2,56984.0
2025-01-03 09:41:00,422.238538,422.3,421.69,422.0953,40415.0
2025-01-03 09:42:00,422.146135,422.2707,421.88,422.18,48533.0
2025-01-03 09:43:00,422.13,422.34,421.97,421.985,40774.0
